player_id,name,is_human,description,strategy,difficulty,registration_date,nb_train_steps
1028,balanced_2j_2c_conf_17_50000_steps.zip,False,,balanced,,2025-01-18 01:26:56.008428+01:00,50000
1029,defensive_2j_2c_conf_17_100000_steps.zip,False,,defensive,,2025-01-18 01:27:06.604023+01:00,100000
1030,defensive_2j_2c_conf_17_200000_steps.zip,False,,defensive,,2025-01-18 01:27:17.298908+01:00,200000
1031,defensive_2j_2c_conf_17_400000_steps.zip,False,,defensive,,2025-01-18 01:27:28.231634+01:00,400000
1032,defensive_2j_2c_conf_17_50000_steps.zip,False,,defensive,,2025-01-18 01:27:39.241928+01:00,50000
1033,rusher_2j_2c_conf_17_100000_steps.zip,False,,rusher,,2025-01-18 01:27:50.006435+01:00,100000
1034,rusher_2j_2c_conf_17_200000_steps.zip,False,,rusher,,2025-01-18 01:28:00.774515+01:00,200000
1035,rusher_2j_2c_conf_17_400000_steps.zip,False,,rusher,,2025-01-18 01:28:11.139635+01:00,400000
1036,rusher_2j_2c_conf_17_50000_steps.zip,False,,rusher,,2025-01-18 01:28:21.766889+01:00,50000
1037,spawner_2j_2c_conf_17_100000_steps.zip,False,,spawner,,2025-01-18 01:28:32.223490+01:00,100000
1038,spawner_2j_2c_conf_17_200000_steps.zip,False,,spawner,,2025-01-18 01:28:43.065612+01:00,200000
1039,spawner_2j_2c_conf_17_400000_steps.zip,False,,spawner,,2025-01-18 01:28:54.322166+01:00,400000
1040,spawner_2j_2c_conf_17_50000_steps.zip,False,,spawner,,2025-01-18 01:29:04.643704+01:00,50000
1041,suboptimal_2j_2c_conf_17_100000_steps.zip,False,,suboptimal,,2025-01-18 01:29:15.534431+01:00,100000
1042,suboptimal_2j_2c_conf_17_200000_steps.zip,False,,suboptimal,,2025-01-18 01:29:26.518840+01:00,200000
1043,suboptimal_2j_2c_conf_17_400000_steps.zip,False,,suboptimal,,2025-01-18 01:29:37.136127+01:00,400000
1044,suboptimal_2j_2c_conf_17_50000_steps.zip,False,,suboptimal,,2025-01-18 01:29:47.770617+01:00,50000
1045,aggressive_2j_2c_conf_12_100000_steps.zip,False,,aggressive,,2025-01-18 01:29:58.543325+01:00,100000
1046,aggressive_2j_2c_conf_12_200000_steps.zip,False,,aggressive,,2025-01-18 01:30:07.453522+01:00,200000
1047,aggressive_2j_2c_conf_12_400000_steps.zip,False,,aggressive,,2025-01-18 01:30:15.168260+01:00,400000
1048,aggressive_2j_2c_conf_12_50000_steps.zip,False,,aggressive,,2025-01-18 01:30:23.283570+01:00,50000
1049,balanced_2j_2c_conf_12_100000_steps.zip,False,,balanced,,2025-01-18 01:30:31.510465+01:00,100000
1050,balanced_2j_2c_conf_12_200000_steps.zip,False,,balanced,,2025-01-18 01:30:39.153514+01:00,200000
1051,balanced_2j_2c_conf_12_400000_steps.zip,False,,balanced,,2025-01-18 01:30:47.255446+01:00,400000
1052,balanced_2j_2c_conf_12_50000_steps.zip,False,,balanced,,2025-01-18 01:30:55.196578+01:00,50000
1053,defensive_2j_2c_conf_12_100000_steps.zip,False,,defensive,,2025-01-18 01:31:03.507330+01:00,100000
1054,defensive_2j_2c_conf_12_200000_steps.zip,False,,defensive,,2025-01-18 01:31:11.408212+01:00,200000
