game_id,set_of_rules_id,played_at,nb_participants
86498,9,2024-12-17 22:40:18.041419+01:00,2
86499,9,2024-12-17 22:40:18.069098+01:00,2
86500,9,2024-12-17 22:40:18.103036+01:00,2
86501,9,2024-12-17 22:40:18.137586+01:00,2
86502,9,2024-12-17 22:40:18.177715+01:00,2
86503,9,2024-12-17 22:40:18.213101+01:00,2
86504,9,2024-12-17 22:40:18.255147+01:00,2
86505,9,2024-12-17 22:40:18.292915+01:00,2
86506,9,2024-12-17 22:40:18.324833+01:00,2
86507,9,2024-12-17 22:40:18.361318+01:00,2
86508,9,2024-12-17 22:40:18.395163+01:00,2
86509,9,2024-12-17 22:40:18.426664+01:00,2
86510,9,2024-12-17 22:40:18.457775+01:00,2
86511,9,2024-12-17 22:40:18.488223+01:00,2
86512,9,2024-12-17 22:40:18.519577+01:00,2
86513,9,2024-12-17 22:40:18.546851+01:00,2
86514,9,2024-12-17 22:40:18.611693+01:00,2
86515,9,2024-12-17 22:40:18.648315+01:00,2
86516,9,2024-12-17 22:40:18.682627+01:00,2
86517,9,2024-12-17 22:40:18.718175+01:00,2
86518,9,2024-12-17 22:40:18.750530+01:00,2
86519,9,2024-12-17 22:40:18.785986+01:00,2
86520,9,2024-12-17 22:40:18.814289+01:00,2
86521,9,2024-12-17 22:40:18.841705+01:00,2
86522,9,2024-12-17 22:40:18.872397+01:00,2
86523,9,2024-12-17 22:40:18.900156+01:00,2
86524,9,2024-12-17 22:40:18.927735+01:00,2
86525,9,2024-12-17 22:40:18.959520+01:00,2
86526,9,2024-12-17 22:40:18.995354+01:00,2
86527,9,2024-12-17 22:40:19.029647+01:00,2
86528,9,2024-12-17 22:40:19.060187+01:00,2
86529,9,2024-12-17 22:40:19.105916+01:00,2
86530,9,2024-12-17 22:40:19.141908+01:00,2
86531,9,2024-12-17 22:40:19.180960+01:00,2
86532,9,2024-12-17 22:40:19.209467+01:00,2
86533,9,2024-12-17 22:40:19.255531+01:00,2
86534,9,2024-12-17 22:40:19.288223+01:00,2
86535,9,2024-12-17 22:40:19.318680+01:00,2
86536,9,2024-12-17 22:40:19.342793+01:00,2
86537,9,2024-12-17 22:40:19.371859+01:00,2
86538,9,2024-12-17 22:40:19.409508+01:00,2
86539,9,2024-12-17 22:40:19.439482+01:00,2
86540,9,2024-12-17 22:40:19.468589+01:00,2
86541,9,2024-12-17 22:40:19.502004+01:00,2
86542,9,2024-12-17 22:40:19.535884+01:00,2
86543,9,2024-12-17 22:40:19.567875+01:00,2
86544,9,2024-12-17 22:40:19.602716+01:00,2
86545,9,2024-12-17 22:40:19.629458+01:00,2
86546,9,2024-12-17 22:40:19.658755+01:00,2
86547,9,2024-12-17 22:40:19.690700+01:00,2
86548,9,2024-12-17 22:40:19.718857+01:00,2
86549,9,2024-12-17 22:40:19.744891+01:00,2
86550,9,2024-12-17 22:40:19.775175+01:00,2
86551,9,2024-12-17 22:40:19.805972+01:00,2
86552,9,2024-12-17 22:40:19.831608+01:00,2
86553,9,2024-12-17 22:40:19.865313+01:00,2
86554,9,2024-12-17 22:40:19.897006+01:00,2
86555,9,2024-12-17 22:40:19.925236+01:00,2
86556,9,2024-12-17 22:40:19.951987+01:00,2
86557,9,2024-12-17 22:40:19.983512+01:00,2
86558,9,2024-12-17 22:40:20.016409+01:00,2
86559,9,2024-12-17 22:40:20.048892+01:00,2
86560,9,2024-12-17 22:40:20.099353+01:00,2
86561,9,2024-12-17 22:40:20.129857+01:00,2
86562,9,2024-12-17 22:40:20.154233+01:00,2
86563,9,2024-12-17 22:40:20.180160+01:00,2
86564,8,2024-12-17 22:44:27.426377+01:00,3
86565,8,2024-12-17 22:44:27.524891+01:00,3
86566,8,2024-12-17 22:44:27.581929+01:00,3
86567,8,2024-12-17 22:44:27.631139+01:00,3
86568,8,2024-12-17 22:44:27.683149+01:00,3
86569,8,2024-12-17 22:44:27.730587+01:00,3
86570,8,2024-12-17 22:44:27.782003+01:00,3
86571,8,2024-12-17 22:44:27.834636+01:00,3
86572,8,2024-12-17 22:44:27.879921+01:00,3
86573,8,2024-12-17 22:44:27.930336+01:00,3
86574,8,2024-12-17 22:44:27.972629+01:00,3
86575,8,2024-12-17 22:44:28.026382+01:00,3
86576,8,2024-12-17 22:44:28.073362+01:00,3
86577,8,2024-12-17 22:44:28.121101+01:00,3
86578,8,2024-12-17 22:44:28.163430+01:00,3
86579,8,2024-12-17 22:44:28.216176+01:00,3
86580,8,2024-12-17 22:44:28.261766+01:00,3
86581,8,2024-12-17 22:44:28.319207+01:00,3
86582,8,2024-12-17 22:44:28.375392+01:00,3
86583,8,2024-12-17 22:44:28.422735+01:00,3
86584,8,2024-12-17 22:44:28.467572+01:00,3
86585,8,2024-12-17 22:44:28.522154+01:00,3
86586,8,2024-12-17 22:44:28.574356+01:00,3
86587,8,2024-12-17 22:44:28.620060+01:00,3
86588,8,2024-12-17 22:44:28.664287+01:00,3
86589,8,2024-12-17 22:44:28.718166+01:00,3
86590,8,2024-12-17 22:44:28.765107+01:00,3
86591,8,2024-12-17 22:44:28.802522+01:00,3
86592,8,2024-12-17 22:44:28.845888+01:00,3
86593,8,2024-12-17 22:44:28.897416+01:00,3
86594,8,2024-12-17 22:44:28.958374+01:00,3
86595,8,2024-12-17 22:44:29.005490+01:00,3
86596,8,2024-12-17 22:44:29.052045+01:00,3
86597,8,2024-12-17 22:44:29.104484+01:00,3
86598,8,2024-12-17 22:44:29.156378+01:00,3
86599,8,2024-12-17 22:44:29.206602+01:00,3
86600,8,2024-12-17 22:44:29.251501+01:00,3
86601,8,2024-12-17 22:44:29.312134+01:00,3
86602,8,2024-12-17 22:44:29.370079+01:00,3
86603,8,2024-12-17 22:44:29.432092+01:00,3
86604,8,2024-12-17 22:44:29.496087+01:00,3
86605,8,2024-12-17 22:44:29.542290+01:00,3
86606,8,2024-12-17 22:44:29.586233+01:00,3
86607,8,2024-12-17 22:44:29.652408+01:00,3
86608,8,2024-12-17 22:44:29.717417+01:00,3
86609,8,2024-12-17 22:44:29.766344+01:00,3
86610,8,2024-12-17 22:44:29.818669+01:00,3
86611,8,2024-12-17 22:44:29.857456+01:00,3
86612,8,2024-12-17 22:44:29.898771+01:00,3
86613,8,2024-12-17 22:44:29.948192+01:00,3
86614,8,2024-12-17 22:44:30.000577+01:00,3
86615,8,2024-12-17 22:44:30.071006+01:00,3
86616,8,2024-12-17 22:44:30.146931+01:00,3
86617,8,2024-12-17 22:44:30.208824+01:00,3
86618,8,2024-12-17 22:44:30.250725+01:00,3
86619,8,2024-12-17 22:44:30.305687+01:00,3
86620,8,2024-12-17 22:44:30.349434+01:00,3
86621,8,2024-12-17 22:44:30.397718+01:00,3
86622,8,2024-12-17 22:44:30.441319+01:00,3
86623,8,2024-12-17 22:44:30.501964+01:00,3
86624,8,2024-12-17 22:44:30.569807+01:00,3
86625,8,2024-12-17 22:44:30.623395+01:00,3
86626,8,2024-12-17 22:44:30.675038+01:00,3
86627,8,2024-12-17 22:44:30.722713+01:00,3
86628,8,2024-12-17 22:44:30.763307+01:00,3
86629,8,2024-12-17 22:44:30.810141+01:00,3
86630,8,2024-12-17 22:44:30.853987+01:00,3
86631,8,2024-12-17 22:44:30.904536+01:00,3
86632,8,2024-12-17 22:44:30.951190+01:00,3
86633,8,2024-12-17 22:44:30.996764+01:00,3
86634,8,2024-12-17 22:44:31.039967+01:00,3
86635,8,2024-12-17 22:44:31.119582+01:00,3
86636,8,2024-12-17 22:44:31.169695+01:00,3
86637,8,2024-12-17 22:44:31.214446+01:00,3
86638,8,2024-12-17 22:44:31.259827+01:00,3
86639,8,2024-12-17 22:44:31.303796+01:00,3
86640,8,2024-12-17 22:44:31.356463+01:00,3
86641,8,2024-12-17 22:44:31.408060+01:00,3
86642,8,2024-12-17 22:44:31.471751+01:00,3
86643,8,2024-12-17 22:44:31.518738+01:00,3
86644,8,2024-12-17 22:44:31.567023+01:00,3
86645,8,2024-12-17 22:44:31.621155+01:00,3
86646,8,2024-12-17 22:44:31.670775+01:00,3
86647,8,2024-12-17 22:44:31.715398+01:00,3
86648,8,2024-12-17 22:44:31.761568+01:00,3
86649,8,2024-12-17 22:44:31.808397+01:00,3
86650,8,2024-12-17 22:44:31.859044+01:00,3
86651,8,2024-12-17 22:44:31.916933+01:00,3
86652,8,2024-12-17 22:44:31.965359+01:00,3
86653,8,2024-12-17 22:44:32.018771+01:00,3
86654,8,2024-12-17 22:44:32.064058+01:00,3
86655,8,2024-12-17 22:44:32.113026+01:00,3
86656,8,2024-12-17 22:44:32.167519+01:00,3
86657,8,2024-12-17 22:44:32.216941+01:00,3
86658,8,2024-12-17 22:44:32.263698+01:00,3
86659,8,2024-12-17 22:44:32.303588+01:00,3
86660,8,2024-12-17 22:44:32.345388+01:00,3
86661,8,2024-12-17 22:44:32.430418+01:00,3
86662,8,2024-12-17 22:44:32.488192+01:00,3
86663,8,2024-12-17 22:44:32.534400+01:00,3
86664,8,2024-12-17 22:44:32.624570+01:00,3
86665,8,2024-12-17 22:44:32.672391+01:00,3
86666,8,2024-12-17 22:44:32.719315+01:00,3
86667,8,2024-12-17 22:44:32.770761+01:00,3
86668,8,2024-12-17 22:44:32.819787+01:00,3
86669,8,2024-12-17 22:44:32.866693+01:00,3
86670,8,2024-12-17 22:44:32.911396+01:00,3
86671,8,2024-12-17 22:44:32.950523+01:00,3
86672,8,2024-12-17 22:44:32.998933+01:00,3
86673,8,2024-12-17 22:44:33.038717+01:00,3
86674,8,2024-12-17 22:44:33.085456+01:00,3
86675,8,2024-12-17 22:44:33.124331+01:00,3
86676,8,2024-12-17 22:44:33.166548+01:00,3
86677,8,2024-12-17 22:44:33.211382+01:00,3
86678,8,2024-12-17 22:44:33.253225+01:00,3
86679,8,2024-12-17 22:44:33.297530+01:00,3
86680,8,2024-12-17 22:44:33.346615+01:00,3
86681,8,2024-12-17 22:44:33.391921+01:00,3
86682,8,2024-12-17 22:44:33.439073+01:00,3
86683,8,2024-12-17 22:44:33.486943+01:00,3
86684,8,2024-12-17 22:44:33.551490+01:00,3
86685,8,2024-12-17 22:44:33.601458+01:00,3
86686,8,2024-12-17 22:44:33.642651+01:00,3
86687,8,2024-12-17 22:44:33.699075+01:00,3
86688,8,2024-12-17 22:44:33.760766+01:00,3
86689,8,2024-12-17 22:44:33.801663+01:00,3
86690,8,2024-12-17 22:44:33.844670+01:00,3
86691,8,2024-12-17 22:44:33.888298+01:00,3
86692,8,2024-12-17 22:44:33.933706+01:00,3
86693,8,2024-12-17 22:44:33.971703+01:00,3
86694,8,2024-12-17 22:44:34.010823+01:00,3
86695,8,2024-12-17 22:44:34.055421+01:00,3
86696,8,2024-12-17 22:44:34.094235+01:00,3
86697,8,2024-12-17 22:44:34.141479+01:00,3
86698,8,2024-12-17 22:44:34.191209+01:00,3
86699,8,2024-12-17 22:44:34.237648+01:00,3
86700,8,2024-12-17 22:44:34.279920+01:00,3
86701,8,2024-12-17 22:44:34.328481+01:00,3
86702,8,2024-12-17 22:44:34.383590+01:00,3
86703,8,2024-12-17 22:44:34.449739+01:00,3
86704,8,2024-12-17 22:44:34.494998+01:00,3
86705,8,2024-12-17 22:44:34.540684+01:00,3
86706,8,2024-12-17 22:44:34.588541+01:00,3
86707,8,2024-12-17 22:44:34.637642+01:00,3
86708,8,2024-12-17 22:44:34.683347+01:00,3
86709,8,2024-12-17 22:44:34.735793+01:00,3
86710,8,2024-12-17 22:44:34.795546+01:00,3
86711,8,2024-12-17 22:44:34.844190+01:00,3
86712,8,2024-12-17 22:44:34.885509+01:00,3
86713,8,2024-12-17 22:44:34.940010+01:00,3
86714,8,2024-12-17 22:44:34.987524+01:00,3
86715,8,2024-12-17 22:44:35.026689+01:00,3
86716,8,2024-12-17 22:44:35.069441+01:00,3
86717,8,2024-12-17 22:44:35.125684+01:00,3
86718,8,2024-12-17 22:44:35.175437+01:00,3
86719,8,2024-12-17 22:44:35.216610+01:00,3
86720,8,2024-12-17 22:44:35.257002+01:00,3
86721,8,2024-12-17 22:44:35.309112+01:00,3
86722,8,2024-12-17 22:44:35.354304+01:00,3
86723,8,2024-12-17 22:44:35.397799+01:00,3
86724,8,2024-12-17 22:44:35.452151+01:00,3
86725,8,2024-12-17 22:44:35.495566+01:00,3
86726,8,2024-12-17 22:44:35.539560+01:00,3
86727,8,2024-12-17 22:44:35.581980+01:00,3
86728,8,2024-12-17 22:44:35.624462+01:00,3
86729,8,2024-12-17 22:44:35.672568+01:00,3
86730,8,2024-12-17 22:44:35.719469+01:00,3
86731,8,2024-12-17 22:44:35.762956+01:00,3
86732,8,2024-12-17 22:44:35.809158+01:00,3
86733,8,2024-12-17 22:44:35.858997+01:00,3
86734,8,2024-12-17 22:44:35.905215+01:00,3
86735,8,2024-12-17 22:44:35.944800+01:00,3
86736,8,2024-12-17 22:44:35.993425+01:00,3
86737,8,2024-12-17 22:44:36.039319+01:00,3
86738,8,2024-12-17 22:44:36.080711+01:00,3
86739,8,2024-12-17 22:44:36.123204+01:00,3
86740,8,2024-12-17 22:44:36.167961+01:00,3
86741,8,2024-12-17 22:44:36.205945+01:00,3
86742,8,2024-12-17 22:44:36.246018+01:00,3
86743,8,2024-12-17 22:44:36.291313+01:00,3
86744,8,2024-12-17 22:44:36.333951+01:00,3
86745,8,2024-12-17 22:44:36.378114+01:00,3
86746,8,2024-12-17 22:44:36.452960+01:00,3
86747,8,2024-12-17 22:44:36.522008+01:00,3
86748,8,2024-12-17 22:44:36.567719+01:00,3
86749,8,2024-12-17 22:44:36.611657+01:00,3
86750,8,2024-12-17 22:44:36.674161+01:00,3
86751,8,2024-12-17 22:44:36.728208+01:00,3
86752,8,2024-12-17 22:44:36.791913+01:00,3
86753,8,2024-12-17 22:44:36.832281+01:00,3
86754,8,2024-12-17 22:44:36.881065+01:00,3
86755,8,2024-12-17 22:44:36.923060+01:00,3
86756,8,2024-12-17 22:44:36.982686+01:00,3
86757,8,2024-12-17 22:44:37.045956+01:00,3
86758,8,2024-12-17 22:44:37.111856+01:00,3
86759,8,2024-12-17 22:44:37.209823+01:00,3
86760,8,2024-12-17 22:44:37.251303+01:00,3
86761,8,2024-12-17 22:44:37.296918+01:00,3
86762,8,2024-12-17 22:44:37.351100+01:00,3
86763,8,2024-12-17 22:44:37.392018+01:00,3
86764,8,2024-12-17 22:44:37.489223+01:00,3
86765,8,2024-12-17 22:44:37.526793+01:00,3
86766,8,2024-12-17 22:44:37.564009+01:00,3
86767,8,2024-12-17 22:44:37.603595+01:00,3
86768,8,2024-12-17 22:44:37.652344+01:00,3
86769,8,2024-12-17 22:44:37.715903+01:00,3
86770,8,2024-12-17 22:44:37.768869+01:00,3
86771,8,2024-12-17 22:44:37.806249+01:00,3
86772,8,2024-12-17 22:44:37.854690+01:00,3
86773,8,2024-12-17 22:44:37.903594+01:00,3
86774,8,2024-12-17 22:44:37.945216+01:00,3
86775,8,2024-12-17 22:44:37.989725+01:00,3
86776,8,2024-12-17 22:44:38.038950+01:00,3
86777,8,2024-12-17 22:44:38.097998+01:00,3
86778,8,2024-12-17 22:44:38.170173+01:00,3
86779,8,2024-12-17 22:44:38.232298+01:00,3
86780,8,2024-12-17 22:44:38.280152+01:00,3
86781,8,2024-12-17 22:44:38.320898+01:00,3
86782,8,2024-12-17 22:44:38.367404+01:00,3
86783,8,2024-12-17 22:44:38.414287+01:00,3
86784,8,2024-12-17 22:44:38.460069+01:00,3
86785,8,2024-12-17 22:44:38.509708+01:00,3
86786,8,2024-12-17 22:44:38.552413+01:00,3
86787,8,2024-12-17 22:44:38.594106+01:00,3
86788,8,2024-12-17 22:44:38.632722+01:00,3
86789,8,2024-12-17 22:44:38.684014+01:00,3
86790,8,2024-12-17 22:44:38.730802+01:00,3
86791,8,2024-12-17 22:44:38.772793+01:00,3
86792,8,2024-12-17 22:44:38.818169+01:00,3
86793,8,2024-12-17 22:44:38.867217+01:00,3
86794,8,2024-12-17 22:44:38.908998+01:00,3
86795,8,2024-12-17 22:44:38.966330+01:00,3
86796,8,2024-12-17 22:44:39.019383+01:00,3
86797,8,2024-12-17 22:44:39.071072+01:00,3
86798,8,2024-12-17 22:44:39.115315+01:00,3
86799,8,2024-12-17 22:44:39.165481+01:00,3
86800,8,2024-12-17 22:44:39.214279+01:00,3
86801,8,2024-12-17 22:44:39.261997+01:00,3
86802,8,2024-12-17 22:44:39.316233+01:00,3
86803,8,2024-12-17 22:44:39.359800+01:00,3
86804,8,2024-12-17 22:44:39.413662+01:00,3
86805,8,2024-12-17 22:44:39.465177+01:00,3
86806,8,2024-12-17 22:44:39.510873+01:00,3
86807,8,2024-12-17 22:44:39.559756+01:00,3
86808,8,2024-12-17 22:44:39.609500+01:00,3
86809,8,2024-12-17 22:44:39.658839+01:00,3
86810,8,2024-12-17 22:44:39.705359+01:00,3
86811,8,2024-12-17 22:44:39.809121+01:00,3
86812,8,2024-12-17 22:44:39.877420+01:00,3
86813,8,2024-12-17 22:44:39.921930+01:00,3
86814,8,2024-12-17 22:44:40.004432+01:00,3
86815,8,2024-12-17 22:44:40.046183+01:00,3
86816,8,2024-12-17 22:44:40.101092+01:00,3
86817,8,2024-12-17 22:44:40.150523+01:00,3
86818,8,2024-12-17 22:44:40.195630+01:00,3
86819,8,2024-12-17 22:44:40.244219+01:00,3
86820,8,2024-12-17 22:44:40.286534+01:00,3
86821,8,2024-12-17 22:44:40.340494+01:00,3
86822,8,2024-12-17 22:44:40.388603+01:00,3
86823,8,2024-12-17 22:44:40.432615+01:00,3
86824,8,2024-12-17 22:44:40.494200+01:00,3
86825,8,2024-12-17 22:44:40.539555+01:00,3
86826,8,2024-12-17 22:44:40.585892+01:00,3
86827,8,2024-12-17 22:44:40.641656+01:00,3
86828,8,2024-12-17 22:44:40.678941+01:00,3
86829,8,2024-12-17 22:44:40.721369+01:00,3
86830,8,2024-12-17 22:44:40.765044+01:00,3
86831,8,2024-12-17 22:44:40.811389+01:00,3
86832,8,2024-12-17 22:44:40.858820+01:00,3
86833,8,2024-12-17 22:44:40.907591+01:00,3
86834,8,2024-12-17 22:44:40.953136+01:00,3
86835,8,2024-12-17 22:44:40.993826+01:00,3
86836,8,2024-12-17 22:44:41.036308+01:00,3
86837,8,2024-12-17 22:44:41.076438+01:00,3
86838,8,2024-12-17 22:44:41.114089+01:00,3
86839,8,2024-12-17 22:44:41.156871+01:00,3
86840,8,2024-12-17 22:44:41.203324+01:00,3
86841,8,2024-12-17 22:44:41.241700+01:00,3
86842,8,2024-12-17 22:44:41.290651+01:00,3
86843,8,2024-12-17 22:44:41.337120+01:00,3
86844,8,2024-12-17 22:44:41.374185+01:00,3
86845,8,2024-12-17 22:44:41.416720+01:00,3
86846,8,2024-12-17 22:44:41.465526+01:00,3
86847,8,2024-12-17 22:44:41.504302+01:00,3
86848,8,2024-12-17 22:44:41.546078+01:00,3
86849,8,2024-12-17 22:44:41.597599+01:00,3
86850,8,2024-12-17 22:44:41.634283+01:00,3
86851,8,2024-12-17 22:44:41.669481+01:00,3
86852,8,2024-12-17 22:44:41.710456+01:00,3
86853,8,2024-12-17 22:44:41.759106+01:00,3
86854,8,2024-12-17 22:44:41.800455+01:00,3
86855,8,2024-12-17 22:44:41.847264+01:00,3
86856,8,2024-12-17 22:44:41.914667+01:00,3
86857,8,2024-12-17 22:44:41.962863+01:00,3
86858,8,2024-12-17 22:44:42.016027+01:00,3
86859,8,2024-12-17 22:44:42.065897+01:00,3
86860,8,2024-12-17 22:44:42.137722+01:00,3
86861,8,2024-12-17 22:44:42.212246+01:00,3
86862,8,2024-12-17 22:44:42.269436+01:00,3
86863,8,2024-12-17 22:44:42.323883+01:00,3
86864,8,2024-12-17 22:44:42.408071+01:00,3
86865,8,2024-12-17 22:44:42.461402+01:00,3
86866,8,2024-12-17 22:44:42.512761+01:00,3
86867,8,2024-12-17 22:44:42.562029+01:00,3
86868,8,2024-12-17 22:44:42.602910+01:00,3
86869,8,2024-12-17 22:44:42.660144+01:00,3
86870,8,2024-12-17 22:44:42.708103+01:00,3
86871,8,2024-12-17 22:44:42.745458+01:00,3
86872,8,2024-12-17 22:44:42.790817+01:00,3
86873,8,2024-12-17 22:44:42.831202+01:00,3
86874,8,2024-12-17 22:44:42.878619+01:00,3
86875,8,2024-12-17 22:44:42.920530+01:00,3
86876,8,2024-12-17 22:44:42.965601+01:00,3
86877,8,2024-12-17 22:44:43.014300+01:00,3
86878,8,2024-12-17 22:44:43.058137+01:00,3
86879,8,2024-12-17 22:44:43.096772+01:00,3
86880,8,2024-12-17 22:44:43.140769+01:00,3
86881,8,2024-12-17 22:44:43.181934+01:00,3
86882,8,2024-12-17 22:44:43.226425+01:00,3
86883,8,2024-12-17 22:44:43.281490+01:00,3
86884,8,2024-12-17 22:44:43.324406+01:00,3
86885,8,2024-12-17 22:44:43.362855+01:00,3
86886,8,2024-12-17 22:44:43.413544+01:00,3
86887,8,2024-12-17 22:44:43.464993+01:00,3
86888,8,2024-12-17 22:44:43.510121+01:00,3
86889,8,2024-12-17 22:44:43.551247+01:00,3
86890,8,2024-12-17 22:44:43.598742+01:00,3
86891,8,2024-12-17 22:44:43.642466+01:00,3
86892,8,2024-12-17 22:44:43.687173+01:00,3
86893,8,2024-12-17 22:44:43.726211+01:00,3
86894,8,2024-12-17 22:44:43.777896+01:00,3
86895,8,2024-12-17 22:44:43.820436+01:00,3
86896,8,2024-12-17 22:44:43.865240+01:00,3
86897,8,2024-12-17 22:44:43.907091+01:00,3
86898,8,2024-12-17 22:44:43.947679+01:00,3
86899,8,2024-12-17 22:44:43.988756+01:00,3
86900,8,2024-12-17 22:44:44.029864+01:00,3
86901,8,2024-12-17 22:44:44.071674+01:00,3
86902,8,2024-12-17 22:44:44.116996+01:00,3
86903,8,2024-12-17 22:44:44.157997+01:00,3
86904,8,2024-12-17 22:44:44.209569+01:00,3
86905,8,2024-12-17 22:44:44.253060+01:00,3
86906,8,2024-12-17 22:44:44.300656+01:00,3
86907,8,2024-12-17 22:44:44.351517+01:00,3
86908,8,2024-12-17 22:44:44.399070+01:00,3
86909,8,2024-12-17 22:44:44.441771+01:00,3
86910,8,2024-12-17 22:44:44.482950+01:00,3
86911,8,2024-12-17 22:44:44.531557+01:00,3
86912,8,2024-12-17 22:44:44.572004+01:00,3
86913,8,2024-12-17 22:44:44.619625+01:00,3
86914,8,2024-12-17 22:44:44.668030+01:00,3
86915,8,2024-12-17 22:44:44.716549+01:00,3
86916,8,2024-12-17 22:44:44.759483+01:00,3
86917,8,2024-12-17 22:44:44.801334+01:00,3
86918,8,2024-12-17 22:44:44.843617+01:00,3
86919,8,2024-12-17 22:44:44.883423+01:00,3
86920,8,2024-12-17 22:44:44.931071+01:00,3
86921,8,2024-12-17 22:44:44.970382+01:00,3
86922,8,2024-12-17 22:44:45.016565+01:00,3
86923,8,2024-12-17 22:44:45.061782+01:00,3
86924,8,2024-12-17 22:44:45.114613+01:00,3
86925,8,2024-12-17 22:44:45.157028+01:00,3
86926,8,2024-12-17 22:44:45.203042+01:00,3
86927,8,2024-12-17 22:44:45.254521+01:00,3
86928,8,2024-12-17 22:44:45.307028+01:00,3
86929,8,2024-12-17 22:44:45.353155+01:00,3
86930,8,2024-12-17 22:44:45.397820+01:00,3
86931,8,2024-12-17 22:44:45.448808+01:00,3
86932,8,2024-12-17 22:44:45.492503+01:00,3
86933,8,2024-12-17 22:44:45.546497+01:00,3
86934,8,2024-12-17 22:44:45.587667+01:00,3
86935,8,2024-12-17 22:44:45.635439+01:00,3
86936,8,2024-12-17 22:44:45.675746+01:00,3
86937,8,2024-12-17 22:44:45.716137+01:00,3
86938,8,2024-12-17 22:44:45.759097+01:00,3
86939,8,2024-12-17 22:44:45.803657+01:00,3
86940,8,2024-12-17 22:44:45.840948+01:00,3
86941,8,2024-12-17 22:44:45.881551+01:00,3
86942,8,2024-12-17 22:44:45.924708+01:00,3
86943,8,2024-12-17 22:44:45.969676+01:00,3
86944,8,2024-12-17 22:44:46.028806+01:00,3
86945,8,2024-12-17 22:44:46.080557+01:00,3
86946,8,2024-12-17 22:44:46.124350+01:00,3
86947,8,2024-12-17 22:44:46.168282+01:00,3
86948,8,2024-12-17 22:44:46.209443+01:00,3
86949,8,2024-12-17 22:44:46.258851+01:00,3
86950,8,2024-12-17 22:44:46.311843+01:00,3
86951,8,2024-12-17 22:44:46.353231+01:00,3
86952,8,2024-12-17 22:44:46.394747+01:00,3
86953,8,2024-12-17 22:44:46.438345+01:00,3
86954,8,2024-12-17 22:44:46.489310+01:00,3
86955,8,2024-12-17 22:44:46.536523+01:00,3
86956,8,2024-12-17 22:44:46.588456+01:00,3
86957,8,2024-12-17 22:44:46.633885+01:00,3
86958,8,2024-12-17 22:44:46.679986+01:00,3
86959,8,2024-12-17 22:44:46.725867+01:00,3
86960,8,2024-12-17 22:44:46.765702+01:00,3
86961,8,2024-12-17 22:44:46.804814+01:00,3
86962,8,2024-12-17 22:44:46.850255+01:00,3
86963,8,2024-12-17 22:44:46.893732+01:00,3
86964,8,2024-12-17 22:44:46.984543+01:00,3
86965,8,2024-12-17 22:44:47.039102+01:00,3
86966,8,2024-12-17 22:44:47.074707+01:00,3
86967,8,2024-12-17 22:44:47.122717+01:00,3
86968,8,2024-12-17 22:44:47.172323+01:00,3
86969,8,2024-12-17 22:44:47.221015+01:00,3
86970,8,2024-12-17 22:44:47.261479+01:00,3
86971,8,2024-12-17 22:44:47.300000+01:00,3
86972,8,2024-12-17 22:44:47.342305+01:00,3
86973,8,2024-12-17 22:44:47.404879+01:00,3
86974,8,2024-12-17 22:44:47.460117+01:00,3
86975,8,2024-12-17 22:44:47.505010+01:00,3
86976,8,2024-12-17 22:44:47.546916+01:00,3
86977,8,2024-12-17 22:44:47.588165+01:00,3
86978,8,2024-12-17 22:44:47.626256+01:00,3
86979,8,2024-12-17 22:44:47.665279+01:00,3
86980,8,2024-12-17 22:44:47.716086+01:00,3
86981,8,2024-12-17 22:44:47.758203+01:00,3
86982,8,2024-12-17 22:44:47.798219+01:00,3
86983,8,2024-12-17 22:44:47.836481+01:00,3
86984,8,2024-12-17 22:44:47.875809+01:00,3
86985,8,2024-12-17 22:44:47.925978+01:00,3
86986,8,2024-12-17 22:44:47.962610+01:00,3
86987,8,2024-12-17 22:44:48.016922+01:00,3
86988,8,2024-12-17 22:44:48.056861+01:00,3
86989,8,2024-12-17 22:44:48.096533+01:00,3
86990,8,2024-12-17 22:44:48.144273+01:00,3
86991,8,2024-12-17 22:44:48.190829+01:00,3
86992,8,2024-12-17 22:44:48.245206+01:00,3
86993,8,2024-12-17 22:44:48.289084+01:00,3
86994,8,2024-12-17 22:44:48.330774+01:00,3
86995,8,2024-12-17 22:44:48.364362+01:00,3
86996,8,2024-12-17 22:44:48.408414+01:00,3
86997,8,2024-12-17 22:44:48.459310+01:00,3
86998,8,2024-12-17 22:44:48.502433+01:00,3
86999,8,2024-12-17 22:44:48.547314+01:00,3
87000,8,2024-12-17 22:44:48.581358+01:00,3
87001,8,2024-12-17 22:44:48.622582+01:00,3
87002,8,2024-12-17 22:44:48.668571+01:00,3
87003,8,2024-12-17 22:44:48.738585+01:00,3
87004,8,2024-12-17 22:44:48.817927+01:00,3
87005,8,2024-12-17 22:44:48.892969+01:00,3
87006,8,2024-12-17 22:44:48.982021+01:00,3
87007,8,2024-12-17 22:44:49.029648+01:00,3
87008,8,2024-12-17 22:44:49.072820+01:00,3
87009,8,2024-12-17 22:44:49.117571+01:00,3
87010,8,2024-12-17 22:44:49.163560+01:00,3
87011,8,2024-12-17 22:44:49.220616+01:00,3
87012,8,2024-12-17 22:44:49.265330+01:00,3
87013,8,2024-12-17 22:44:49.308439+01:00,3
87014,8,2024-12-17 22:44:49.358178+01:00,3
